,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
438,188b829a-846d-40a7-ad60-4fab54c8413b,Haegel,https://play-lh.googleusercontent.com/a-/ALV-UjUYs6D4xTVs97UzzbHEDftkrRiV35EpS-6IOYvx-19bDjAlZ8SP,"Gak guna ribet dan payah yang sangat konyol, verifikasi data aja gagal terus",1,0,1.4.0,2024-05-28 17:27:55,,,1.4.0
439,5eaec29b-0234-4e1e-933a-6f6c0593e22a,soni krwn,https://play-lh.googleusercontent.com/a-/ALV-UjW0XHqDMvjr61NWp4S11negw0OKoltDeTqo37czFJHUY5XaOfb2,apk lemot klok developer ga niat bikin sklian ga ush bikin ruggi gw donload,1,0,1.4.0,2024-05-28 17:17:20,,,1.4.0
440,80b9c8e7-b79b-4216-9d36-911b0bacf513,Ovan Wicahyono,https://play-lh.googleusercontent.com/a-/ALV-UjXlbd0Qr0WpPfmr85orS9kN6YjDA_2_YfdbxBwiXLLaT5eo6jMU,"Begini kalo aplikasi hanya buat proyek pendapatan, birokrasinya rumit, ribet, pelayanan, tidak mudah dimengerti masyarakatnya, buat login aja susah",1,3,1.4.0,2024-05-28 08:48:49,,,1.4.0
441,83fb758a-6c67-4060-a1c1-f4a6291302ff,Dave Sx,https://play-lh.googleusercontent.com/a-/ALV-UjXnMDxj1SdrobpR5YoQXO1VZknxwVNrETejyWT37H21tET7uhEB,"Apk lawak!! Ujung-ujungnya lapor spt lewat website juga, trus ni apk buat apa ajg",1,0,1.4.0,2024-05-27 23:35:29,,,1.4.0
442,a61aaf21-023a-42a9-bf91-51c2696d266c,Risa Febriani,https://play-lh.googleusercontent.com/a-/ALV-UjVTU6oIvVnGRFVQEjSHoI8f_Xj87gGeRfvs-jRgMYbOUjSEa-g,"*pastikan email anda adalah email yang selalu anda gunakan* ku masukin email ku*email yg anda gunakan sudah pernah terdaftar*. Kapan aku daftarnya? Pas di coba pake email lama ku berhasil masuk sampe tahap 3. LAMA BANGET! Di tungguin entah berapa jam, malah balik lagi ke awal. Dan sekarang gak bisa masuk!",1,1,1.4.0,2024-05-27 22:11:35,,,1.4.0
443,7e999599-e0b7-4cd4-9b4f-8adb097d6d30,Rizky DARMAWAN,https://play-lh.googleusercontent.com/a-/ALV-UjVZF1cfB3cqsAC63IaIkWWK_CWickq8Glu1boML0stpugYpKzQz,Apasi... Gk bisa login effin udh bener juga,1,0,1.4.0,2024-05-27 20:35:54,,,1.4.0
444,0f90f55a-8404-48ba-9291-1e25dfbea003,Yatni Ragil,https://play-lh.googleusercontent.com/a-/ALV-UjW1FL8Xh_uN4KIfi3jjFwdbvWRgcZY3_Sif2qqHRbo-DnEVSftp,Sering restart gak bis masuk ke akun yang sudah ada,1,0,,2024-05-27 20:10:59,,,
445,62997aad-bcc3-41d7-82c3-b22d2fa79522,Syahrul Mulyana Henriawan,https://play-lh.googleusercontent.com/a-/ALV-UjUSEgMHvYSWlZeJ9LtudTxogGhvnmlwiq_dHW4nBtK-wk00wzGB,Saya sudah pakai 2 akun tapi tidak bisa daftar,1,0,,2024-05-27 20:03:59,,,
446,68c79758-0b64-4664-8293-009ff05e36dc,29 Fadli Dg Ngempo Rewako Gowa,https://play-lh.googleusercontent.com/a-/ALV-UjXCEegqhZIfnfUMNw0KOxWmHTW1_bd87Y8eN00D77X-ucxe_4CHHw,Mantap,5,0,1.4.0,2024-05-27 19:29:16,,,1.4.0
447,9ca0e9dc-20e3-47d8-a137-50547f5db908,Mr. O,https://play-lh.googleusercontent.com/a-/ALV-UjUe2_rBS3KnLBSjVYeqS4cdLtS-zaMUFpLoWQPgDoc23croSsP1,Pelayanan Payah . gw udah selese daftar NPWP tahap dua dan dan setelah itu ada notif chack Link aktifasi di email tapi pesannya gk muncul2 di email. kan T...,1,1,1.4.0,2024-05-27 17:42:43,,,1.4.0
448,c6c84611-68d4-4e61-b569-b0e7ac24f4b9,NobsZu Official,https://play-lh.googleusercontent.com/a-/ALV-UjUlYsSiZ7kA0Mc08cR02s71WzLZ-xIh_5k944LtLSELwFAVsew,"Sekelas Kantor pajak buat website dan aplikasi kalah dengan kominfo dan website seperti Prakerja yang mudah diakses!!!Ini tuh mau daftar Npwp dah via email nunggu gak diproses,masyarakat dipersulit bayar pajak suruh rutin, Memang terbaik",1,0,1.4.0,2024-05-27 17:36:29,,,1.4.0
449,fb145d8b-2964-44b7-b546-047224478a49,Aji Nurjaya,https://play-lh.googleusercontent.com/a/ACg8ocL2OlETxWBa-fJVfPLSQmizYj2W1e7ZJfl4ePwBoZ7xNf1WIQ=mo,Apk gak guna websitenya pun sama. Lebih baik ke kantor pajak nya aja kalo bikin npwp emang sampah gak guna buat nonton bokep aja tuh Situs web,1,0,,2024-05-27 16:21:41,,,
450,835fbd79-0965-4d82-845f-ac20a39ab5eb,Syahruddin Harahap,https://play-lh.googleusercontent.com/a-/ALV-UjViz6GVe5qF4uBiLWg4sCcuOTnH4D9b3ojecLW6l1q_nCW5NTGd,Percuma ada aplikasi ujung-ujungnya disuruh ke kantor pajak juga. Payahh,1,0,1.4.0,2024-05-27 14:10:41,,,1.4.0
451,42d26004-4e50-4a13-a8e3-2e9c7dabf1dd,Kids GamingKG,https://play-lh.googleusercontent.com/a-/ALV-UjXHvAktx6XfyWT4zFvT0Zokmv6dbs2-cQ-3-byJOuX7KyM9kjxp,"Aplikasi belum bisa di gunakan, untuk daftar data salah terus. Aplikasi belum sepenuhnya berhasil jangan di luncurkan min",1,3,1.4.0,2024-05-26 17:40:02,,,1.4.0
452,ec06fe4d-f528-4d4d-a322-4cf1d57bc38c,Dwi Febriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjXD8ofa2jB_nJNSwAGFQkXI3n6gV8OYQ6-EQhQKEcOPQw8qJag,aplikasi tidak berguna sebelumnya sudah mendaftar tidak ada email balasan mencoba mendaftar lagi kartu provider harus axis menyusahkan orang aja kalau ga bisa buat aplikasi mending tidak usah,1,25,1.4.0,2024-05-26 15:09:45,,,1.4.0
453,b27a9799-7e0f-45c3-a1be-8445ba479459,Riki Najarudin Kamal Wijaya,https://play-lh.googleusercontent.com/a-/ALV-UjUgr-bfSsK4rewJd-z5YNYDTpEu25AVQdjW3HXILcoX-PWaX0gO,Buset dah...,1,0,1.4.0,2024-05-26 13:51:36,,,1.4.0
454,a5c4db4f-b2f3-41d5-ab3e-a502b9c8583a,Moza Reta,https://play-lh.googleusercontent.com/a-/ALV-UjVEqD4GlHXdj_erSQHeLQEDUkrKRzMtpfD-TFbuowa0JPD-DIw,Sgat bantu,5,0,1.4.0,2024-05-26 12:36:50,,,1.4.0
455,358eb905-80c6-4339-988f-d1cdbaa3ba5c,Muhammad Ala'udin Mahmud,https://play-lh.googleusercontent.com/a-/ALV-UjXFU4QLVFqnMcaWakSjzpnsybRngyKHItgy3v466pHKdqELilNxww,"ga jelas aplikasinya, data data udah benar gabisa login mau aktivasi butuh EFIN, mau dapetin EFIN disuruh login, gajelas banget ini web sama apknya, anggaran banyak buat apa?????",1,35,1.4.0,2024-05-25 22:53:56,,,1.4.0
456,ab2b92ae-72d2-4258-97ff-a090b8fa7900,Catur wardiman,https://play-lh.googleusercontent.com/a-/ALV-UjUPmHTTqglpdb7HQEJ45G2_b9Dcfa1a0kM41kBPBmawi1N7yZby,"website buruk,aplikasi buruk 👎",1,0,1.4.0,2024-05-25 13:18:06,,,1.4.0
457,23c3a7fb-40f4-44cb-be54-3ef3305c380c,Alvian Ega,https://play-lh.googleusercontent.com/a-/ALV-UjVhH8rx_i0FvNSjMTLUAh4wAhDhxaVPWrVcCpW_YqCarokZq_o2,Payah,1,0,,2024-05-25 10:22:27,,,
458,a31455c3-83e3-407d-9972-78a60a75ac60,Rio Arbansyah13,https://play-lh.googleusercontent.com/a-/ALV-UjWjzl4z9R8_1x9Nw35S1IYuISCy26m1yMie8czQ4nn8VPhlXCXm,"Aplikasi gajelas, semua dibuat ribet dan susah.",1,0,,2024-05-25 07:27:40,,,
459,99546b03-7a84-43ba-8b2c-4d1163265733,titis prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjWg-presdnOeutt6SJ86-ckTDKM6RuIfsvihopD52rK9LLby6QI,mantap,5,0,,2024-05-25 00:28:42,,,
460,ff62ffd6-4ddc-4163-b8e4-4caeb43672b2,frans reynaldi,https://play-lh.googleusercontent.com/a-/ALV-UjX3lwGnvcdglfSNZTDAV-GTJWn4YXIxqFoiEy0lj9Hb3urswS9L,Aplikasi gak jelas gak respon ketika dibuka,1,0,1.4.0,2024-05-24 22:30:04,,,1.4.0
461,3d779fb4-f064-4ad1-9711-d368aaf1c064,Fandi Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjXX792B3yZuOseNHhNC0YZtHC3TeaW272ebcsRJYH53dkT7Ou0,Payah aplikasi nya gagal terus mau minta kode efin aja,1,0,1.4.0,2024-05-24 21:02:45,,,1.4.0
462,befb24d9-6995-4b49-a508-f9ea60c4c4ef,Hidayat Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjW42uINcdMixvdwji1_Mbo1kbKwgfI4dEIy0smZcydrhFJevcoF,"Elek tenan. cuma menghabiskan pulsa,gak masuk-masuk",1,0,1.4.0,2024-05-24 18:51:41,,,1.4.0
463,59f53305-39eb-48ed-a3db-b7ea55484139,Banyu Pinerang,https://play-lh.googleusercontent.com/a-/ALV-UjXgBVsXawEurrGVLiNHTYlcOn1PAJYzeIho9C7KAi0ub17cNZqU,Web payah.. kebanyakan d korupsi pasti uang pajaknyaa.. jadi gak pernah ada perbaikan d websitenya.. karena uangnya buat BO Lucunya negeriku.. cuman bisa ngasih kebijakan tanpa solusi sama sekali.. pemerintah itu yg mempersulit dan mempermiskin masyarakatnya sendiri,1,3,1.4.0,2024-05-24 15:18:00,,,1.4.0
464,2feca007-7ab3-48bd-84d1-9eeb7b57d92d,Faziel Hammadi,https://play-lh.googleusercontent.com/a-/ALV-UjXSzDsF1KTuJA3GDFvRHsFr6F2yeOSLOOMwVIj6BwSPU4aoEVON,"Aplikasi Lolot, orang baru berhasil ndaftar malah keblokir. Blok!!!",1,0,1.4.0,2024-05-24 14:56:27,,,1.4.0
465,6b9cd842-4922-4092-bcd6-ae9cf59abf20,gunawan jaenudin,https://play-lh.googleusercontent.com/a/ACg8ocLlsQGMappSohpSGLun6s7mef_6NEh-g0FyocpRgEWrUeiw2Q=mo,Gila wajib lapor pajak dan bayar pajak aplikasi sekelas pemerintah kok jelek forclose2 gak bisa dibuka buang2 duit bikin aplikasi abal2,1,0,1.4.0,2024-05-24 09:57:39,,,1.4.0
466,cb65967e-7baa-4b96-8baf-2932877b9e77,Ganyong GL200R,https://play-lh.googleusercontent.com/a-/ALV-UjVUjBSO9VPreUxKg1kmn2p5Jvp8fPJ9Viq-v47YhysNupGxvJZq,aplikasi insitusi kelas negara tapi peforma aplikasi scam. kerja bagus!!,1,0,1.4.0,2024-05-23 20:03:05,,,1.4.0
467,b69cea54-b8b0-49aa-91e4-452363050d66,Rehan Ssputra,https://play-lh.googleusercontent.com/a/ACg8ocKXO0Rp1nhmzsA9sd7LZ-PB6HvoLUOUdkP-32cCnF6sQ8M2jkI=mo,"Sangat buruk selalu diulang terus, kesalahan dalam penulisan kelurahan dan kota terus menerus.dari pada pusing goodby",1,1,1.4.0,2024-05-23 17:20:27,,,1.4.0
468,c0a0ebbf-c102-462c-8509-7ea72f5539de,Eny ainy,https://play-lh.googleusercontent.com/a/ACg8ocL06QiJqGk49SLMzBQDRjnHgpDj9RDEAibhC0KRZEKmgVwZvA=mo,Ter buruk,1,0,1.4.0,2024-05-23 14:46:00,,,1.4.0
469,c2a406ff-fa6a-4ec0-b400-1ee63bc8594f,Geez 19,https://play-lh.googleusercontent.com/a-/ALV-UjUL4lzJ1sb0fWbuKcKnL5M-RlL-Lx_ywG-s3G4MqpdiB5ipNCk,Kecewa sih kenapa kalau di buat online tapi harus ke kpp kabupaten juga. Hmm,2,0,,2024-05-23 08:04:28,,,
470,dce90390-17c7-4fcb-92f6-509e3af0fbea,Rafassya Abiyyu,https://play-lh.googleusercontent.com/a/ACg8ocIXwIXKFH028h1DPM9BacggN0URLKK4Ya_mlIPiRrLuxW2Czg=mo,Ok dl aja,5,0,,2024-05-23 01:15:37,,,
471,9f80fab0-8d4e-4d79-9bf5-6f4b41f2d90f,Frenc Franc. SP,https://play-lh.googleusercontent.com/a-/ALV-UjWvQKIopHJevcyps9hHfY2mRpTAO2EGCGfx1-Bb_ehj6yZf5p4,Mantap,4,0,1.4.0,2024-05-22 22:13:29,,,1.4.0
472,204bf0dc-fd72-432f-86f5-f35e9c725234,Hehe Boyy,https://play-lh.googleusercontent.com/a-/ALV-UjVtJKrp38AM1kHfBprF8Z0Rbc0jDD3j_fLBdzbpHVxiaArietgX,"Codingan eror parah , udah sesuai nik masih aja di bilang salah ,",1,0,1.4.0,2024-05-22 18:46:44,,,1.4.0
473,48788e28-4cc9-46bd-b85a-965fdd9775bf,Kreator Ndablex,https://play-lh.googleusercontent.com/a-/ALV-UjVpqdyYffpBQfsycl1t6Pd68q3ymJc7ArJL7aXird4aNW12afA,"Tolong Aplikasi diperbaiki lagi, ini sudah tahun 2024 semua serba modern harusnya diupgrade lebih baik agar tidak macet dan lag, Aplikasi fungsi seharusnya untuk mempermudah bukan untuk mempersulit",1,0,,2024-05-22 18:34:45,,,
474,13342174-4bf7-495f-880b-81ac4c90ebba,Dwi Fuzi Rahayu,https://play-lh.googleusercontent.com/a-/ALV-UjXXBqHMQjM4i5spVYY-DV7KuvvQ3-0VsWCFJaw6UVhdMj-iZE7s,Saya mencoba mendaftar NPWP tapi request otp tidak ada dikirim,2,0,1.4.0,2024-05-22 11:15:51,,,1.4.0
475,fb621363-d95b-49ae-9d82-b93bba3ee879,Ahmadi Wijaya,https://play-lh.googleusercontent.com/a/ACg8ocLHeUREnO0o4Fwdn3KoJ5hSKgFowBWx3SP4Xq_EdzVZcqv3gQ=mo,Semoga selalu membantu kami,5,0,1.4.0,2024-05-21 21:44:14,,,1.4.0
476,1eb1bcba-8b4a-4be2-8c49-d7f29d06fef1,Go pro,https://play-lh.googleusercontent.com/a-/ALV-UjW1g3fs0oOTWcwRnhrsWUa0YVn9SCZwo3F5MhFz5F5iqzILs1Q,Aplikasi payah otp aja ngga di kirim kirim,1,0,1.4.0,2024-05-21 19:03:51,,,1.4.0
477,a0c6e199-0477-43dc-bd14-eee0a560cf55,M Saryono,https://play-lh.googleusercontent.com/a/ACg8ocLM7p-leVbuT2BD9IGawxi89H6oNqt03uuYNIJQaC4N0u3mKA=mo,Ok,5,0,1.4.0,2024-05-21 16:05:53,,,1.4.0
478,2cbcbfb2-1a02-4947-baa1-3502914b2a1d,Abdul Rohim,https://play-lh.googleusercontent.com/a-/ALV-UjUzPRXwdAO5H7ntKnSjs1ThdYHQ03RK-njOoU72xH-PdZjDDfx7,Masa ga bisa daftar kocak,1,0,1.4.0,2024-05-21 15:33:37,,,1.4.0
479,4b9c56be-4f60-42cb-bc0c-cf9200737ac5,edward 19,https://play-lh.googleusercontent.com/a-/ALV-UjX2VT53uJPLgH8iyR5jTxDE8DvzrRsOT9lH6wGOnY7V7GlgbTAL,"Saya lupa password, klik lupa password ga bisa bisa, kaya ga aktif gitu...sampe di hapus instal ulang, tetep ga bisa",1,0,,2024-05-21 12:56:14,,,
480,7defa5e0-6c18-47c4-a0ed-a14f50584334,zackharia achyarr16,https://play-lh.googleusercontent.com/a-/ALV-UjV6qSmQKsezyrSoobrL3fvOwguWIMgJEWSPJLXvkzzabvXjYoqF,"Gue ulang berkali kali tutorial masih aja eror gak guna emang ini apk dan situsnya pada eror gak niat bantu masyarakat, miris sekali dinegeri wakanda ini ,situs pemerintah pada down tapi situs slot aman2 aja tuh lancar jaya😂",5,1,1.4.0,2024-05-21 11:04:32,,,1.4.0
481,b6b49be2-b717-44ad-a2c8-a81fae0d3acc,Gelombang Positif,https://play-lh.googleusercontent.com/a/ACg8ocKtB8Wbb0ldXtHVgB7ykP8_Cjl24xDJFKfTEPU6H-xI33zR6Q=mo,"Orang mau nyari NPWP dan cuma tanya nomer EFIN aja susahnya minta ampun, cuma mau bayar pajak aja di persulit. Ndeso bgt sistemnya sumpah!!! Serba online tp di suruh datang ke KKP, Saya yakin birokrasi di KKP pasti lama bgt. Gitu gaji org pajak tinggi tinggi banget, kek alun koruptor eselon III dirjen pajak bisa beli ini beli itu. Sistem tuh perbaiki, gak cuma gaji aja yang gede",1,1,1.4.0,2024-05-21 08:59:12,,,1.4.0
482,2eaca566-9cbb-4741-bf5d-51fbeae94217,tnof art,https://play-lh.googleusercontent.com/a-/ALV-UjX3YSmgl2qkMPtbjzlmdWxivDaVCTOLdqijSRapwmUe2vii9vj2,gagal login terus,2,0,1.4.0,2024-05-20 23:44:31,,,1.4.0
483,bcff76d1-cf77-4f2f-8938-82d90d58cbc9,Yanuri,https://play-lh.googleusercontent.com/a-/ALV-UjUXthRoDdisE24YHDvzpS-offG2LBWuH1fxMqN4wSRy12jk-h9V,"Saya ini cuma buruh, yang secara tidak langsung di paksa bikin NPWP. Jika prosesnya mudah sih mungkin g masalah.",1,0,1.4.0,2024-05-20 20:40:40,,,1.4.0
484,15ad34bc-3d22-4e71-8446-ebc78eb9fbe9,Teh Pucuk Harum,https://play-lh.googleusercontent.com/a/ACg8ocKUeFu7igUx8rikJRAM6swPXC2AY-LHv_R-8EUvzaqK5ScofQ=mo,Aplikasi informatif dan mudah dipahami,5,0,,2024-05-20 18:49:33,,,
485,4c581f60-1fe5-4a0e-885c-b439336334dc,channel 611,https://play-lh.googleusercontent.com/a-/ALV-UjWPFE8zrtOwyibErYUrPK2ffu8WBY-Mq25taNN_UAGnx31IYrQy,"Kenapa mau bayar pajak aja di bikin ribet. Kemaren saya beli motor bekas, di STNK nya ada fotocopy pemilik nya. Tpi sang pemilik udah meninggal,jadi di jual dengan istrinya. Lalu saya ke kantor pajak untuk bayar pajak kendaraan, lah dia minta orang nya datang. Udah saya bilang orng nya udah meninggal. Ini ada Poto copy KTP nya. Trus orang pajak nya tak mau proses. Heran betul sama orang pajak, kita ada niat mau bayar malah tak bisa. Ya udah saya biarin aja tak bayar pajak sampai sekarang.",1,4,1.4.0,2024-05-20 18:31:15,,,1.4.0
486,462094e4-3a04-4ba0-9fa0-078a9257316f,Dedi Prayitno,https://play-lh.googleusercontent.com/a/ACg8ocIqfan--5IlYawFsXHHWJdGCcohnQTpqbVlGwVN6BWgDh45=mo,"Apk gk jelas susah masuk, begitu masuk isi data tiba tiba eror,di ulang begitu terus begitu masuk gagal terus",1,0,1.4.0,2024-05-20 17:40:59,,,1.4.0
487,aba35e79-4704-4dbe-a1e6-257b3fc1fee5,Ridho Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjVHLQ4oRFzOflsHvj3mQOplVyE5csrZKyWq5pcc6T_wRCzrYbk,Angel angel,1,0,1.4.0,2024-05-20 11:44:55,,,1.4.0
488,ea43c91e-c707-43b4-abf4-70bfc48f80ee,Ana Kiyudth,https://play-lh.googleusercontent.com/a-/ALV-UjV_0QZ-4uLTJwtjP9LzqB3bMlEi3HblJKgLrhBo3r2MI8rBnjst,"Tidak bisa login, padahal semua datanya benar.",1,0,,2024-05-20 08:01:17,,,
489,875a68f5-12e6-461e-bded-c00c8a09fd8e,Rusdi 216,https://play-lh.googleusercontent.com/a/ACg8ocKS1uDx4roUq37Wd2LsCeUKbr4nK7x7-JSxgLNcxhKkNzuRdpCB=mo,Pembuat aplikasi nya kurang bagus,1,0,,2024-05-19 22:59:27,,,
490,7f0a0aa6-6ed4-4a28-896a-913288621e37,M. Siswaliadi,https://play-lh.googleusercontent.com/a-/ALV-UjXhGCmgD6VoXdfhTbBqqC8gYRfwgyNomzt8LwjNTJtLP7gdPZ4Y,Busuk,1,0,1.4.0,2024-05-19 21:52:41,,,1.4.0
491,415aee36-1398-4797-b5f5-f9123d6efe13,Ahmad Fajar.M,https://play-lh.googleusercontent.com/a/ACg8ocI6G42Hbncbke6anX4iO6OqvgHdhfkB3gyjVx8KRP0c7MGyng=mo,"kenapa ya,saat masuk akun di web ereg.pajak.go.id npwp/nik dan pasword bener dan bisa login, sedangkan di apk M-Pajak npwp/pasword salah??",1,2,1.4.0,2024-05-19 13:45:37,,,1.4.0
492,55a90ec2-1116-4692-ab2b-b61901ffb240,jombang jatim,https://play-lh.googleusercontent.com/a/ACg8ocLk22Qk1NNaQaxz_qgyvrrshZ_-hgNS21mxKHIHjlFhcWJYdg=mo,"Mohon untuk di perbaiki aplikasinya, masak mau minta EFIN selalu gagal padahal data sudah benar",2,1,,2024-05-18 20:20:07,,,
493,15352cf7-019a-4638-af17-d2ddc0d9123e,Hbs 969,https://play-lh.googleusercontent.com/a-/ALV-UjVLplT86pAMxSc0rU59_zj1lntjpIsu8Dc6wRVesOU9UlWG1Rs,"Aplkasi b2 minta otp gak muncul, bantuan nye sengaja di erorin",1,0,1.4.0,2024-05-18 20:09:21,,,1.4.0
494,4380d2e8-79e6-4ab0-a532-5de86395e0c5,indah diana,https://play-lh.googleusercontent.com/a-/ALV-UjWea8TWh8VT9xPyiuHmcz2zHGQooX0Eba7bgBHNFPkOZ3dKzEUg,Lah baru aja selesai bikin. Masa mau login susah amat data tidak ditemukan. Aplikasi dajjal. Ngabisin duit rakyat loh,1,0,1.4.0,2024-05-18 16:01:45,,,1.4.0
495,71d70099-c365-4923-a49d-58e31c3c7b65,Ilyas Ardi Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjWuGUfuKz3ZxG59tdusZcE6iUXkGA67Jr0whF0doNNG3p1QlAZl,"Aplikasi ngontol,,,situs nya eror lemot mending situs bokep tolol",1,0,1.4.0,2024-05-18 15:35:47,,,1.4.0
496,e2e18cdc-38ba-44c9-a8be-cef5e0ecec34,Ristiananda Santuy,https://play-lh.googleusercontent.com/a/ACg8ocIuU24QtB3MV63U-maus7QuRhNLltm0djbgjaY9DoKkdIj1mQ=mo,mantap,5,0,1.4.0,2024-05-18 14:37:14,,,1.4.0
497,2259ebe3-a243-4338-8b14-eac213586415,Mas A'ad Seller,https://play-lh.googleusercontent.com/a-/ALV-UjVmfyx7XPkm_tpyWZ1wAq62PVxbirs2A7keefVpAyzmBdqqizrd,Nggk guna,1,0,1.4.0,2024-05-18 11:46:58,,,1.4.0
498,47b08b9a-a852-417a-8b96-45fada9df134,IndiHome Internet WiFi All Area Indonesia,https://play-lh.googleusercontent.com/a-/ALV-UjVV95ZJ0M_pjB6zYkmSQ5Qgbub3hacjEt2lx03bWj8IVxYr2FyXiQ,aplikasi tidak jelas. sudah isi pulsa untuk daftar verifikasi pendaftaran tapi tidak ada kelanjutannya. gimana ini min?,1,0,1.4.0,2024-05-17 17:18:33,,,1.4.0
499,27a79d86-6b0d-4ec3-a508-f2cb556092dc,Ripaza,https://play-lh.googleusercontent.com/a-/ALV-UjXKG4SDmpmvsQ2lBFF6F-d8A3vNHfCF3BpZeKv_6JKX5ODXl9IE,Ini aplikasi yg gue instal versi terbaru kan? Tapi kenapa pas dibuka minta update pembaruan jink!?,1,0,,2024-05-17 14:17:38,,,
500,b5aca959-c139-4721-8833-a1b28ad79f43,ꦫꦺꦤ꧀ꦢꦶ ꦫꦶꦱ꧀ꦮꦤ꧀ꦠꦺꦴ,https://play-lh.googleusercontent.com/a-/ALV-UjXM65DtBgPy1KapzN0Wsa89TkziXoBDDAts_e84ZdkLvZZdGr6iWw,"TIDAK BISA MASUK MAU DI APLIKASI ATAU PUN DI GOOGLE CROME SELALU GAGAL MULU!!,KATANYA DATA GAK ADA,PADAHAL KALU DICEK BISA MUNCUL!!",1,0,1.4.0,2024-05-17 02:31:25,,,1.4.0
501,a29c750f-bd1e-4581-9673-ed57daa48ebb,Kana Namud,https://play-lh.googleusercontent.com/a/ACg8ocL3vhvlzYE0z3eZKgrH0lYMBxNmCC5KYrXv1rk3F0XwvLoX4w=mo,Aplikasi yg sulit Login aja susah 👻,1,0,,2024-05-16 12:21:16,,,
502,a9c264aa-9d16-4dee-ad9c-216f769d6040,F MZ,https://play-lh.googleusercontent.com/a-/ALV-UjWewvErAhya9HEsFlDCMHlvqzTtSgVQm-kr-oLtUcH3e3czVTs,"Baru juga download & install, Cuma liat muter2 doang kwkwk",1,0,1.4.0,2024-05-16 10:10:17,,,1.4.0
503,69bf6e36-9331-4775-81df-b90f25944b23,Eko Irwanto,https://play-lh.googleusercontent.com/a/ACg8ocJuqfQjJFZyFqvC7H4hO5_GERmTezfjyBA0aMJtEWQISk44dmQ=mo,versi terbaru mempersulit pengguna untuk lapor perpajakan tlg di kembalikan saja ke versi lama itu lebih mudah karna menu yg di perlukan muncul semua,3,12,1.4.0,2024-05-16 10:03:19,,,1.4.0
504,edb71555-5f0e-4ccf-83a8-3d1d39ae4917,arif annasih,https://play-lh.googleusercontent.com/a/ACg8ocL1S7mJuqwJW0xKzAZGnEpkfgbqQLy7GG7jsjKIwqCdZEZYvQ=mo,Sudah membuat kode billing. Namun ketika akna membayar. Kode billing tidak ditemukan.,1,0,1.4.0,2024-05-16 09:40:11,,,1.4.0
505,2832a47f-2632-40cc-ad3d-0443efd17966,Mawan Mawan,https://play-lh.googleusercontent.com/a/ACg8ocK5aJPq_jHibOs7mfTdVVttYyZJsrBViwN16udjVST_sWakNg=mo,Belum dipake dah minta update aplikasi tolol pemerintah dongo semua tua bangka tolol,1,0,1.4.0,2024-05-16 09:11:57,,,1.4.0
506,46af8d7b-b8bf-4ddc-a4a0-d48a5eb5062c,kek kikek,https://play-lh.googleusercontent.com/a-/ALV-UjXwjvY4LxfqZOXd1dNTsn8df3-iLXdNPYaoxcjvq7z9_qKbbw,Susah masukkan kode captcha Abis pulsa gua karna refresh hp minta kirim kode validasi,1,0,1.4.0,2024-05-15 20:52:54,,,1.4.0
507,7956cf07-d3c3-44b8-9d28-721c1228787f,AKBAR AIDUL POETRA,https://play-lh.googleusercontent.com/a-/ALV-UjURCl0PrILQHxTUxhXc1dvI56nWYl2p-45BoLh66Xd98D20yMjf,Ini apakah bisa diakomodir jika lupa efin?,5,0,,2024-05-15 11:16:19,,,
508,84fdae96-a644-4dbe-8a9f-d50aafa76300,Abdi Beh,https://play-lh.googleusercontent.com/a/ACg8ocKWMO2MgPU4rE0o0hzfNFoSHDrNcNLc8O36CdSbzGpJeE454A=mo,Mau daftar saja susah 🤦,1,0,1.4.0,2024-05-15 01:17:53,,,1.4.0
509,b5f27a8d-08df-4823-a404-02dd074bea7a,White Commander,https://play-lh.googleusercontent.com/a-/ALV-UjXHfCqstOVfnNk5nfykJN-ld-HUk4g49QnArtXgLXfC14MVkfY,"Aplikasi payah. Website payah. Query validasi data juga payah. Scrum master-nya tolong totalitas dong. Bisa2nya NIK & KK dibilang gak terdaftar. Trus kita bisa bikin NPWP dan terdaftar di Disdukcapil gimana ceritanya? 🤦🏻‍♀️ Udah update, minta update. Ditungguin, malah splash screen dan blank. Cape pengguna dibuatmu. 🤦🏻‍♀️",1,79,1.4.0,2024-05-14 21:55:10,,,1.4.0
510,00762a6c-40bd-49f0-8f29-fb3af729f881,Subhan Malik AL-boghory,https://play-lh.googleusercontent.com/a-/ALV-UjWx1n-4zbzRAU0SDfDQCQuIYmeCwCowcu-R6BgCJpgzSV3cLjxb,Nyari domisili kurang lengkap masa iya domisili saya tinggal kaga ada apk busuk,1,0,,2024-05-13 10:06:40,,,
